Node;Closeness Centrality
17;0.22794117647058823
18;0.2540983606557377
29;0.2672413793103448
19;0.2767857142857143
30;0.29523809523809524
4;0.31958762886597936
6;0.31958762886597936
7;0.31958762886597936
9;0.31958762886597936
12;0.31958762886597936
13;0.31958762886597936
14;0.31958762886597936
15;0.31958762886597936
20;0.3229166666666667
25;0.33695652173913043
26;0.33695652173913043
28;0.34831460674157305
24;0.36046511627906974
2;0.36470588235294116
5;0.36470588235294116
32;0.36470588235294116
8;0.36904761904761907
22;0.36904761904761907
23;0.3875
21;0.3974358974358974
27;0.3974358974358974
31;0.3974358974358974
11;0.4025974025974026
16;0.45588235294117646
3;0.4626865671641791
10;0.5
1;0.5636363636363636
